time,wx,wy,wz
4.969696044921875,-1.03,-0.08,-0.15
4.979409217834473,-1.59,0.06,-0.08
4.990971088409424,-2.04,0.27,-0.09
5.000315189361572,-2.25,0.5,-0.16
5.0105462074279785,-2.27,0.69,-0.19
5.0224621295928955,-2.17,0.82,-0.07
5.044713020324707,-1.83,0.54,0.28
5.045690059661865,-1.83,0.54,0.28
5.049962043762207,-1.7,0.26,0.38
5.060121059417725,-1.61,0.01,0.42
5.070775032043457,-1.52,-0.2,0.41
5.080286979675293,-1.39,-0.39,0.37
5.091434955596924,-1.19,-0.52,0.31
5.101500034332275,-0.94,-0.53,0.25
5.111359119415283,-0.63,-0.43,0.21
5.123734951019287,-0.24,-0.26,0.18
5.145542144775391,0.55,0.09,0.18
5.145992279052734,0.55,0.09,0.18
5.151026248931885,0.83,0.21,0.22
5.160923957824707,1.01,0.25,0.29
5.171069145202637,1.13,0.23,0.39
5.180929183959961,1.17,0.15,0.47
5.192440986633301,1.14,0.01,0.54
5.201436996459961,1.04,-0.17,0.58
5.211674213409424,0.89,-0.35,0.55
5.224341154098511,0.78,-0.48,0.41
5.246171951293945,0.8,-0.47,-0.0
5.246464252471924,0.8,-0.47,-0.0
5.251443147659302,0.99,-0.27,-0.21
5.2616331577301025,1.26,0.01,-0.31
5.272024154663086,1.54,0.27,-0.31
5.281593084335327,1.7,0.49,-0.26
5.292042255401611,1.65,0.69,-0.18
5.302858114242554,1.39,0.79,-0.13
5.31229829788208,0.98,0.72,-0.16
5.3249592781066895,0.5,0.48,-0.24
5.3460001945495605,-0.68,-0.14,-0.32
5.346199035644531,-0.68,-0.14,-0.32
5.352265119552612,-1.37,-0.31,-0.23
5.362272262573242,-2.03,-0.28,-0.08
5.372718095779419,-2.48,-0.13,0.02
5.382427215576172,-2.65,0.07,0.07
5.393464088439941,-2.6,0.29,0.15
5.403579235076904,-2.35,0.45,0.17
5.413305282592773,-1.91,0.49,0.08
5.425702095031738,-1.31,0.43,-0.07
5.447097063064575,0.03,0.09,-0.28
5.447338104248047,0.03,0.09,-0.28
5.452752113342285,0.5,-0.08,-0.31
5.463027000427246,0.76,-0.21,-0.31
5.473246097564697,0.83,-0.26,-0.26
5.483459949493408,0.73,-0.25,-0.19
5.49395227432251,0.51,-0.22,-0.09
5.504086017608643,0.27,-0.17,0.01
5.516147136688232,0.13,-0.15,0.05
5.53564715385437,0.37,-0.32,-0.06
5.5360822677612305,0.37,-0.32,-0.06
5.543323993682861,0.64,-0.45,-0.11
5.555764198303223,0.87,-0.54,-0.08
5.56410813331604,1.01,-0.49,0.02
5.5739521980285645,1.08,-0.29,0.16
5.584537029266357,1.13,-0.03,0.29
5.594289064407349,1.15,0.2,0.35
5.605245113372803,1.17,0.35,0.32
5.616462230682373,1.17,0.4,0.16
5.635334014892578,1.14,0.27,-0.32
5.635779142379761,1.14,0.27,-0.32
5.644435167312622,1.16,0.17,-0.47
5.65418004989624,1.16,0.16,-0.48
5.664524078369141,1.11,0.26,-0.34
5.674651145935059,0.96,0.42,-0.23
5.684941291809082,0.72,0.58,-0.24
5.695442199707031,0.4,0.62,-0.34
5.7056169509887695,-0.01,0.6,-0.46
5.717695236206055,-0.51,0.56,-0.49
5.73848295211792,-1.54,0.46,-0.41
5.7389161586761475,-1.54,0.46,-0.41
5.744786262512207,-1.89,0.4,-0.32
5.755204200744629,-2.11,0.37,-0.17
5.765476226806641,-2.2,0.36,-0.01
5.775395154953003,-2.17,0.29,0.11
5.785323143005371,-1.98,0.14,0.19
5.796304225921631,-1.64,-0.09,0.19
5.806617259979248,-1.2,-0.37,0.15
5.817819118499756,-0.77,-0.59,0.1
5.838746070861816,-0.2,-0.74,0.02
5.8392040729522705,-0.2,-0.74,0.02
5.845654010772705,-0.07,-0.72,0.05
5.856008052825928,-0.03,-0.59,0.17
5.866112232208252,-0.02,-0.42,0.34
5.876229286193848,0.03,-0.29,0.46
5.886969089508057,0.15,-0.24,0.48
5.8966851234436035,0.34,-0.26,0.45
5.906753063201904,0.55,-0.37,0.41
5.919857978820801,0.72,-0.5,0.38
5.941007137298584,0.86,-0.66,0.4
5.941420078277588,0.86,-0.66,0.4
5.946226119995117,0.87,-0.62,0.42
5.956575155258179,0.9,-0.47,0.47
5.96720814704895,0.98,-0.29,0.46
5.976794242858887,1.08,-0.08,0.4
5.987617015838623,1.15,0.16,0.26
5.998016119003296,1.2,0.37,0.1
6.007212162017822,1.2,0.48,-0.04
6.0196332931518555,1.15,0.49,-0.13
6.041332244873047,0.98,0.29,-0.21
6.041835069656372,0.98,0.29,-0.21
6.046813011169434,0.77,0.24,-0.23
6.057450294494629,0.47,0.31,-0.27
6.06760311126709,0.15,0.43,-0.31
6.077450275421143,-0.19,0.58,-0.33
6.0881500244140625,-0.6,0.72,-0.3
6.098672151565552,-1.03,0.81,-0.24
6.107880115509033,-1.38,0.81,-0.17
6.1208319664001465,-1.62,0.7,-0.11
6.1419572830200195,-1.82,0.42,-0.12
6.14239501953125,-1.82,0.42,-0.12
6.147700071334839,-1.73,0.33,-0.17
6.158146142959595,-1.49,0.25,-0.18
6.168188095092773,-1.18,0.15,-0.14
6.178580284118652,-0.88,0.02,-0.09
6.189035177230835,-0.66,-0.11,-0.05
6.199057102203369,-0.52,-0.24,-0.03
6.208850145339966,-0.46,-0.37,-0.02
6.220604181289673,-0.44,-0.44,0.0
6.24109411239624,-0.27,-0.54,0.06
6.241520166397095,-0.27,-0.54,0.06
6.248465061187744,-0.03,-0.56,0.04
6.258982181549072,0.29,-0.56,0.03
6.268970012664795,0.64,-0.53,0.02
6.278939247131348,0.92,-0.45,0.04
6.289790153503418,1.1,-0.37,0.08
6.3002519607543945,1.17,-0.3,0.11
6.311382293701172,1.14,-0.26,0.17
6.33310604095459,0.93,-0.24,0.27
6.333310127258301,0.93,-0.24,0.27
6.339297294616699,0.82,-0.26,0.24
6.349516153335571,0.72,-0.31,0.14
6.359714984893799,0.66,-0.41,-0.0
6.369774103164673,0.69,-0.5,-0.21
6.379978179931641,0.78,-0.51,-0.42
6.3906471729278564,0.91,-0.34,-0.61
6.4004621505737305,1.04,-0.01,-0.67
6.4127960205078125,1.15,0.38,-0.61
6.433776140213013,0.98,1.08,-0.39
6.433988094329834,0.98,1.08,-0.39
6.439829111099243,0.66,1.25,-0.32
6.450371265411377,0.26,1.21,-0.34
